Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
26	:	1613766604.233	    41.674	0	3938	0	0	cd _experiments/pres_64s_3l/_simulations/025_pres_64s_3l && bash run.sh -e pres_64s_3l -i 025 -s 64 -c 32 -rmo
19	:	1613766604.198	    42.190	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/018_pres_64s_3l && bash run.sh -e pres_64s_3l -i 018 -s 64 -c 32 -rmo
23	:	1613766604.220	    42.237	0	3935	0	0	cd _experiments/pres_64s_3l/_simulations/022_pres_64s_3l && bash run.sh -e pres_64s_3l -i 022 -s 64 -c 32 -rmo
16	:	1613766604.179	    42.365	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/015_pres_64s_3l && bash run.sh -e pres_64s_3l -i 015 -s 64 -c 32 -rmo
5	:	1613766604.109	    43.739	0	3637	0	0	cd _experiments/pres_64s_3l/_simulations/004_pres_64s_3l && bash run.sh -e pres_64s_3l -i 004 -s 64 -c 32 -rmo
11	:	1613766604.146	    43.764	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/010_pres_64s_3l && bash run.sh -e pres_64s_3l -i 010 -s 64 -c 32 -rmo
2	:	1613766604.095	    44.530	0	3637	0	0	cd _experiments/pres_64s_3l/_simulations/001_pres_64s_3l && bash run.sh -e pres_64s_3l -i 001 -s 64 -c 32 -rmo
15	:	1613766604.172	    44.523	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/014_pres_64s_3l && bash run.sh -e pres_64s_3l -i 014 -s 64 -c 32 -rmo
7	:	1613766604.122	    44.691	0	3637	0	0	cd _experiments/pres_64s_3l/_simulations/006_pres_64s_3l && bash run.sh -e pres_64s_3l -i 006 -s 64 -c 32 -rmo
17	:	1613766604.188	    44.990	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/016_pres_64s_3l && bash run.sh -e pres_64s_3l -i 016 -s 64 -c 32 -rmo
24	:	1613766604.225	    45.026	0	3937	0	0	cd _experiments/pres_64s_3l/_simulations/023_pres_64s_3l && bash run.sh -e pres_64s_3l -i 023 -s 64 -c 32 -rmo
6	:	1613766604.114	    45.227	0	3636	0	0	cd _experiments/pres_64s_3l/_simulations/005_pres_64s_3l && bash run.sh -e pres_64s_3l -i 005 -s 64 -c 32 -rmo
1	:	1613766604.091	    45.253	0	3606	0	0	cd _experiments/pres_64s_3l/_simulations/000_pres_64s_3l && bash run.sh -e pres_64s_3l -i 000 -s 64 -c 32 -rmo
3	:	1613766604.100	    45.246	0	3637	0	0	cd _experiments/pres_64s_3l/_simulations/002_pres_64s_3l && bash run.sh -e pres_64s_3l -i 002 -s 64 -c 32 -rmo
10	:	1613766604.140	    45.205	0	3634	0	0	cd _experiments/pres_64s_3l/_simulations/009_pres_64s_3l && bash run.sh -e pres_64s_3l -i 009 -s 64 -c 32 -rmo
27	:	1613766604.237	    45.109	0	3941	0	0	cd _experiments/pres_64s_3l/_simulations/026_pres_64s_3l && bash run.sh -e pres_64s_3l -i 026 -s 64 -c 32 -rmo
30	:	1613766604.259	    45.087	0	3941	0	0	cd _experiments/pres_64s_3l/_simulations/029_pres_64s_3l && bash run.sh -e pres_64s_3l -i 029 -s 64 -c 32 -rmo
32	:	1613766604.266	    45.080	0	3939	0	0	cd _experiments/pres_64s_3l/_simulations/031_pres_64s_3l && bash run.sh -e pres_64s_3l -i 031 -s 64 -c 32 -rmo
33	:	1613766644.468	    35.291	0	4141	0	0	cd _experiments/pres_64s_3l/_simulations/032_pres_64s_3l && bash run.sh -e pres_64s_3l -i 032 -s 64 -c 32 -rmo
39	:	1613766645.232	    34.591	0	4140	0	0	cd _experiments/pres_64s_3l/_simulations/038_pres_64s_3l && bash run.sh -e pres_64s_3l -i 038 -s 64 -c 32 -rmo
42	:	1613766645.541	    34.284	0	4140	0	0	cd _experiments/pres_64s_3l/_simulations/041_pres_64s_3l && bash run.sh -e pres_64s_3l -i 041 -s 64 -c 32 -rmo
46	:	1613766645.696	    34.128	0	4138	0	0	cd _experiments/pres_64s_3l/_simulations/045_pres_64s_3l && bash run.sh -e pres_64s_3l -i 045 -s 64 -c 32 -rmo
43	:	1613766645.605	    34.226	0	4140	0	0	cd _experiments/pres_64s_3l/_simulations/042_pres_64s_3l && bash run.sh -e pres_64s_3l -i 042 -s 64 -c 32 -rmo
40	:	1613766645.471	    34.361	0	4140	0	0	cd _experiments/pres_64s_3l/_simulations/039_pres_64s_3l && bash run.sh -e pres_64s_3l -i 039 -s 64 -c 32 -rmo
34	:	1613766644.520	    35.318	0	4140	0	0	cd _experiments/pres_64s_3l/_simulations/033_pres_64s_3l && bash run.sh -e pres_64s_3l -i 033 -s 64 -c 32 -rmo
47	:	1613766645.912	    33.996	0	4142	0	0	cd _experiments/pres_64s_3l/_simulations/046_pres_64s_3l && bash run.sh -e pres_64s_3l -i 046 -s 64 -c 32 -rmo
38	:	1613766644.667	    35.302	0	4141	0	0	cd _experiments/pres_64s_3l/_simulations/037_pres_64s_3l && bash run.sh -e pres_64s_3l -i 037 -s 64 -c 32 -rmo
36	:	1613766644.654	    35.381	0	4141	0	0	cd _experiments/pres_64s_3l/_simulations/035_pres_64s_3l && bash run.sh -e pres_64s_3l -i 035 -s 64 -c 32 -rmo
44	:	1613766645.678	    34.360	0	4141	0	0	cd _experiments/pres_64s_3l/_simulations/043_pres_64s_3l && bash run.sh -e pres_64s_3l -i 043 -s 64 -c 32 -rmo
41	:	1613766645.474	    34.572	0	4142	0	0	cd _experiments/pres_64s_3l/_simulations/040_pres_64s_3l && bash run.sh -e pres_64s_3l -i 040 -s 64 -c 32 -rmo
45	:	1613766645.682	    34.365	0	4141	0	0	cd _experiments/pres_64s_3l/_simulations/044_pres_64s_3l && bash run.sh -e pres_64s_3l -i 044 -s 64 -c 32 -rmo
37	:	1613766644.664	    35.444	0	4139	0	0	cd _experiments/pres_64s_3l/_simulations/036_pres_64s_3l && bash run.sh -e pres_64s_3l -i 036 -s 64 -c 32 -rmo
35	:	1613766644.582	    35.763	0	4139	0	0	cd _experiments/pres_64s_3l/_simulations/034_pres_64s_3l && bash run.sh -e pres_64s_3l -i 034 -s 64 -c 32 -rmo
50	:	1613766646.547	    33.909	0	4440	0	0	cd _experiments/pres_64s_3l/_simulations/049_pres_64s_3l && bash run.sh -e pres_64s_3l -i 049 -s 64 -c 32 -rmo
48	:	1613766646.392	    34.065	0	4139	0	0	cd _experiments/pres_64s_3l/_simulations/047_pres_64s_3l && bash run.sh -e pres_64s_3l -i 047 -s 64 -c 32 -rmo
49	:	1613766646.461	    34.000	0	4442	0	0	cd _experiments/pres_64s_3l/_simulations/048_pres_64s_3l && bash run.sh -e pres_64s_3l -i 048 -s 64 -c 32 -rmo
52	:	1613766647.913	    32.548	0	4443	0	0	cd _experiments/pres_64s_3l/_simulations/051_pres_64s_3l && bash run.sh -e pres_64s_3l -i 051 -s 64 -c 32 -rmo
51	:	1613766647.852	    32.611	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/050_pres_64s_3l && bash run.sh -e pres_64s_3l -i 050 -s 64 -c 32 -rmo
57	:	1613766649.254	    31.898	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/056_pres_64s_3l && bash run.sh -e pres_64s_3l -i 056 -s 64 -c 32 -rmo
56	:	1613766649.184	    32.049	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/055_pres_64s_3l && bash run.sh -e pres_64s_3l -i 055 -s 64 -c 32 -rmo
54	:	1613766648.699	    32.736	0	4442	0	0	cd _experiments/pres_64s_3l/_simulations/053_pres_64s_3l && bash run.sh -e pres_64s_3l -i 053 -s 64 -c 32 -rmo
53	:	1613766648.631	    32.806	0	4443	0	0	cd _experiments/pres_64s_3l/_simulations/052_pres_64s_3l && bash run.sh -e pres_64s_3l -i 052 -s 64 -c 32 -rmo
64	:	1613766649.369	    32.147	0	4428	0	0	cd _experiments/pres_64s_3l/_simulations/063_pres_64s_3l && bash run.sh -e pres_64s_3l -i 063 -s 64 -c 32 -rmo
60	:	1613766649.355	    32.236	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/059_pres_64s_3l && bash run.sh -e pres_64s_3l -i 059 -s 64 -c 32 -rmo
59	:	1613766649.351	    32.353	0	4443	0	0	cd _experiments/pres_64s_3l/_simulations/058_pres_64s_3l && bash run.sh -e pres_64s_3l -i 058 -s 64 -c 32 -rmo
55	:	1613766648.817	    32.949	0	4440	0	0	cd _experiments/pres_64s_3l/_simulations/054_pres_64s_3l && bash run.sh -e pres_64s_3l -i 054 -s 64 -c 32 -rmo
58	:	1613766649.345	    32.603	0	4442	0	0	cd _experiments/pres_64s_3l/_simulations/057_pres_64s_3l && bash run.sh -e pres_64s_3l -i 057 -s 64 -c 32 -rmo
62	:	1613766649.363	    32.759	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/061_pres_64s_3l && bash run.sh -e pres_64s_3l -i 061 -s 64 -c 32 -rmo
63	:	1613766649.366	    32.825	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/062_pres_64s_3l && bash run.sh -e pres_64s_3l -i 062 -s 64 -c 32 -rmo
61	:	1613766649.359	    32.939	0	4441	0	0	cd _experiments/pres_64s_3l/_simulations/060_pres_64s_3l && bash run.sh -e pres_64s_3l -i 060 -s 64 -c 32 -rmo
