Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
16	:	1613577761.682	    44.202	0	3939	0	0	cd _experiments/pres_16s_2l/_simulations/015_pres_16s_2l && bash run.sh -e pres_16s_2l -i 015 -s 64 -c 32 -rmo
3	:	1613577761.609	    44.292	0	3636	0	0	cd _experiments/pres_16s_2l/_simulations/002_pres_16s_2l && bash run.sh -e pres_16s_2l -i 002 -s 64 -c 32 -rmo
18	:	1613577761.701	    44.246	0	3939	0	0	cd _experiments/pres_16s_2l/_simulations/017_pres_16s_2l && bash run.sh -e pres_16s_2l -i 017 -s 64 -c 32 -rmo
25	:	1613577761.743	    44.208	0	3941	0	0	cd _experiments/pres_16s_2l/_simulations/024_pres_16s_2l && bash run.sh -e pres_16s_2l -i 024 -s 64 -c 32 -rmo
22	:	1613577761.725	    44.619	0	3939	0	0	cd _experiments/pres_16s_2l/_simulations/021_pres_16s_2l && bash run.sh -e pres_16s_2l -i 021 -s 64 -c 32 -rmo
20	:	1613577761.708	    44.848	0	3939	0	0	cd _experiments/pres_16s_2l/_simulations/019_pres_16s_2l && bash run.sh -e pres_16s_2l -i 019 -s 64 -c 32 -rmo
15	:	1613577761.675	    44.960	0	3939	0	0	cd _experiments/pres_16s_2l/_simulations/014_pres_16s_2l && bash run.sh -e pres_16s_2l -i 014 -s 64 -c 32 -rmo
21	:	1613577761.719	    44.998	0	3941	0	0	cd _experiments/pres_16s_2l/_simulations/020_pres_16s_2l && bash run.sh -e pres_16s_2l -i 020 -s 64 -c 32 -rmo
17	:	1613577761.688	    45.204	0	3941	0	0	cd _experiments/pres_16s_2l/_simulations/016_pres_16s_2l && bash run.sh -e pres_16s_2l -i 016 -s 64 -c 32 -rmo
29	:	1613577761.764	    47.735	0	4140	0	0	cd _experiments/pres_16s_2l/_simulations/028_pres_16s_2l && bash run.sh -e pres_16s_2l -i 028 -s 64 -c 32 -rmo
28	:	1613577761.754	    47.812	0	4138	0	0	cd _experiments/pres_16s_2l/_simulations/027_pres_16s_2l && bash run.sh -e pres_16s_2l -i 027 -s 64 -c 32 -rmo
32	:	1613577761.783	    48.299	0	4139	0	0	cd _experiments/pres_16s_2l/_simulations/031_pres_16s_2l && bash run.sh -e pres_16s_2l -i 031 -s 64 -c 32 -rmo
31	:	1613577761.771	    48.419	0	4140	0	0	cd _experiments/pres_16s_2l/_simulations/030_pres_16s_2l && bash run.sh -e pres_16s_2l -i 030 -s 64 -c 32 -rmo
30	:	1613577761.768	    49.540	0	4141	0	0	cd _experiments/pres_16s_2l/_simulations/029_pres_16s_2l && bash run.sh -e pres_16s_2l -i 029 -s 64 -c 32 -rmo
40	:	1613577804.767	    42.730	0	4140	0	0	cd _experiments/pres_16s_2l/_simulations/039_pres_16s_2l && bash run.sh -e pres_16s_2l -i 039 -s 64 -c 32 -rmo
34	:	1613577804.396	    43.226	0	4141	0	0	cd _experiments/pres_16s_2l/_simulations/033_pres_16s_2l && bash run.sh -e pres_16s_2l -i 033 -s 64 -c 32 -rmo
36	:	1613577804.476	    43.329	0	4140	0	0	cd _experiments/pres_16s_2l/_simulations/035_pres_16s_2l && bash run.sh -e pres_16s_2l -i 035 -s 64 -c 32 -rmo
39	:	1613577804.614	    43.263	0	4141	0	0	cd _experiments/pres_16s_2l/_simulations/038_pres_16s_2l && bash run.sh -e pres_16s_2l -i 038 -s 64 -c 32 -rmo
37	:	1613577804.486	    43.815	0	4141	0	0	cd _experiments/pres_16s_2l/_simulations/036_pres_16s_2l && bash run.sh -e pres_16s_2l -i 036 -s 64 -c 32 -rmo
38	:	1613577804.542	    44.131	0	4140	0	0	cd _experiments/pres_16s_2l/_simulations/037_pres_16s_2l && bash run.sh -e pres_16s_2l -i 037 -s 64 -c 32 -rmo
35	:	1613577804.472	    44.351	0	4139	0	0	cd _experiments/pres_16s_2l/_simulations/034_pres_16s_2l && bash run.sh -e pres_16s_2l -i 034 -s 64 -c 32 -rmo
33	:	1613577804.352	    45.028	0	4141	0	0	cd _experiments/pres_16s_2l/_simulations/032_pres_16s_2l && bash run.sh -e pres_16s_2l -i 032 -s 64 -c 32 -rmo
41	:	1613577804.776	    45.139	0	4442	0	0	cd _experiments/pres_16s_2l/_simulations/040_pres_16s_2l && bash run.sh -e pres_16s_2l -i 040 -s 64 -c 32 -rmo
47	:	1613577805.433	    44.644	0	4441	0	0	cd _experiments/pres_16s_2l/_simulations/046_pres_16s_2l && bash run.sh -e pres_16s_2l -i 046 -s 64 -c 32 -rmo
48	:	1613577805.721	    44.423	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/047_pres_16s_2l && bash run.sh -e pres_16s_2l -i 047 -s 64 -c 32 -rmo
43	:	1613577805.063	    45.223	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/042_pres_16s_2l && bash run.sh -e pres_16s_2l -i 042 -s 64 -c 32 -rmo
42	:	1613577805.059	    45.308	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/041_pres_16s_2l && bash run.sh -e pres_16s_2l -i 041 -s 64 -c 32 -rmo
49	:	1613577805.806	    44.696	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/048_pres_16s_2l && bash run.sh -e pres_16s_2l -i 048 -s 64 -c 32 -rmo
53	:	1613577805.952	    44.925	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/052_pres_16s_2l && bash run.sh -e pres_16s_2l -i 052 -s 64 -c 32 -rmo
44	:	1613577805.070	    46.049	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/043_pres_16s_2l && bash run.sh -e pres_16s_2l -i 043 -s 64 -c 32 -rmo
46	:	1613577805.364	    45.888	0	4442	0	0	cd _experiments/pres_16s_2l/_simulations/045_pres_16s_2l && bash run.sh -e pres_16s_2l -i 045 -s 64 -c 32 -rmo
50	:	1613577805.888	    45.446	0	4441	0	0	cd _experiments/pres_16s_2l/_simulations/049_pres_16s_2l && bash run.sh -e pres_16s_2l -i 049 -s 64 -c 32 -rmo
45	:	1613577805.292	    46.118	0	4441	0	0	cd _experiments/pres_16s_2l/_simulations/044_pres_16s_2l && bash run.sh -e pres_16s_2l -i 044 -s 64 -c 32 -rmo
52	:	1613577805.908	    45.641	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/051_pres_16s_2l && bash run.sh -e pres_16s_2l -i 051 -s 64 -c 32 -rmo
51	:	1613577805.894	    45.803	0	4440	0	0	cd _experiments/pres_16s_2l/_simulations/050_pres_16s_2l && bash run.sh -e pres_16s_2l -i 050 -s 64 -c 32 -rmo
54	:	1613577805.956	    48.697	0	4742	0	0	cd _experiments/pres_16s_2l/_simulations/053_pres_16s_2l && bash run.sh -e pres_16s_2l -i 053 -s 64 -c 32 -rmo
56	:	1613577806.560	    48.229	0	4741	0	0	cd _experiments/pres_16s_2l/_simulations/055_pres_16s_2l && bash run.sh -e pres_16s_2l -i 055 -s 64 -c 32 -rmo
55	:	1613577806.348	    49.524	0	4741	0	0	cd _experiments/pres_16s_2l/_simulations/054_pres_16s_2l && bash run.sh -e pres_16s_2l -i 054 -s 64 -c 32 -rmo
57	:	1613577806.638	    49.308	0	4739	0	0	cd _experiments/pres_16s_2l/_simulations/056_pres_16s_2l && bash run.sh -e pres_16s_2l -i 056 -s 64 -c 32 -rmo
59	:	1613577806.897	    49.119	0	4742	0	0	cd _experiments/pres_16s_2l/_simulations/058_pres_16s_2l && bash run.sh -e pres_16s_2l -i 058 -s 64 -c 32 -rmo
58	:	1613577806.721	    49.368	0	4741	0	0	cd _experiments/pres_16s_2l/_simulations/057_pres_16s_2l && bash run.sh -e pres_16s_2l -i 057 -s 64 -c 32 -rmo
60	:	1613577809.503	    48.112	0	4741	0	0	cd _experiments/pres_16s_2l/_simulations/059_pres_16s_2l && bash run.sh -e pres_16s_2l -i 059 -s 64 -c 32 -rmo
61	:	1613577809.570	    48.980	0	4742	0	0	cd _experiments/pres_16s_2l/_simulations/060_pres_16s_2l && bash run.sh -e pres_16s_2l -i 060 -s 64 -c 32 -rmo
63	:	1613577810.194	    48.421	0	4741	0	0	cd _experiments/pres_16s_2l/_simulations/062_pres_16s_2l && bash run.sh -e pres_16s_2l -i 062 -s 64 -c 32 -rmo
62	:	1613577810.086	    49.753	0	4742	0	0	cd _experiments/pres_16s_2l/_simulations/061_pres_16s_2l && bash run.sh -e pres_16s_2l -i 061 -s 64 -c 32 -rmo
64	:	1613577811.312	    48.728	0	4728	0	0	cd _experiments/pres_16s_2l/_simulations/063_pres_16s_2l && bash run.sh -e pres_16s_2l -i 063 -s 64 -c 32 -rmo
